experiment_id,day_number,visitors_control,visitors_treatment,conversions_control,conversions_treatment,conversion_rate_control,conversion_rate_treatment,observed_lift,daily_visitors_this_day,daily_conversions_control,daily_conversions_treatment,sample_size_progress,device_type,region,traffic_source,segment,experiment_category,baseline_conversion_rate,true_treatment_effect,effect_type,final_outcome,final_p_value,final_z_statistic,final_lift,winner_binary
848,5,8192,8192,1600,1659,0.195312,0.202515,0.007202,1611,316,334,0.387,Desktop,US,Paid,Returning,Checkout,0.19946862281381106,0.0,null,inconclusive,0.7183469471798036,0.3606689388368321,0.0013902405116085204,0
848,6,9673,9673,1910,1951,0.197457,0.201695,0.004239,1481,310,292,0.457,Desktop,US,Paid,Returning,Checkout,0.19946862281381106,0.0,null,inconclusive,0.7183469471798036,0.3606689388368321,0.0013902405116085204,0
848,7,11055,11055,2188,2232,0.197919,0.2019,0.00398,1382,278,281,0.5223,Desktop,US,Paid,Returning,Checkout,0.19946862281381106,0.0,null,inconclusive,0.7183469471798036,0.3606689388368321,0.0013902405116085204,0
848,8,12641,12641,2513,2560,0.198798,0.202516,0.003718,1586,325,328,0.5972,Desktop,US,Paid,Returning,Checkout,0.19946862281381106,0.0,null,inconclusive,0.7183469471798036,0.3606689388368321,0.0013902405116085204,0
848,9,14017,14017,2773,2828,0.197831,0.201755,0.003924,1376,260,268,0.6622,Desktop,US,Paid,Returning,Checkout,0.19946862281381106,0.0,null,inconclusive,0.7183469471798036,0.3606689388368321,0.0013902405116085204,0
848,10,15311,15311,3052,3074,0.199334,0.200771,0.001437,1294,279,246,0.7233,Desktop,US,Paid,Returning,Checkout,0.19946862281381106,0.0,null,inconclusive,0.7183469471798036,0.3606689388368321,0.0013902405116085204,0
848,11,16856,16856,3371,3389,0.199988,0.201056,0.001068,1545,319,315,0.7963,Desktop,US,Paid,Returning,Checkout,0.19946862281381106,0.0,null,inconclusive,0.7183469471798036,0.3606689388368321,0.0013902405116085204,0
848,12,18319,18319,3665,3680,0.200066,0.200884,0.000819,1463,294,291,0.8654,Desktop,US,Paid,Returning,Checkout,0.19946862281381106,0.0,null,inconclusive,0.7183469471798036,0.3606689388368321,0.0013902405116085204,0
848,13,20001,20001,4010,4035,0.20049,0.20174,0.00125,1682,345,355,0.9449,Desktop,US,Paid,Returning,Checkout,0.19946862281381106,0.0,null,inconclusive,0.7183469471798036,0.3606689388368321,0.0013902405116085204,0
848,14,21579,21579,4312,4342,0.199824,0.201214,0.00139,1578,302,307,1.0194,Desktop,US,Paid,Returning,Checkout,0.19946862281381106,0.0,null,inconclusive,0.7183469471798036,0.3606689388368321,0.0013902405116085204,0
849,1,321,321,38,44,0.11838,0.137072,0.018692,321,38,44,0.0632,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
849,2,712,712,80,106,0.11236,0.148876,0.036517,391,42,62,0.1401,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
849,3,1069,1069,113,148,0.105706,0.138447,0.032741,357,33,42,0.2104,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
849,4,1466,1466,155,203,0.10573,0.138472,0.032742,397,42,55,0.2885,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
849,5,1789,1789,183,249,0.102292,0.139184,0.036892,323,28,46,0.352,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
849,6,2139,2139,211,302,0.098644,0.141187,0.042543,350,28,53,0.4209,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
849,7,2467,2467,255,347,0.103364,0.140657,0.037292,328,44,45,0.4854,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
849,8,2782,2782,293,397,0.10532,0.142703,0.037383,315,38,50,0.5474,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
849,9,3194,3194,338,454,0.105823,0.142142,0.036318,412,45,57,0.6285,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
849,10,3581,3581,379,501,0.105836,0.139905,0.034069,387,41,47,0.7046,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
849,11,3925,3925,418,557,0.106497,0.141911,0.035414,344,39,56,0.7723,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
849,12,4260,4260,457,600,0.107277,0.140845,0.033568,335,39,43,0.8383,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
849,13,4590,4590,497,640,0.108279,0.139434,0.031155,330,40,40,0.9032,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
849,14,4903,4903,528,680,0.107689,0.138691,0.031001,313,31,40,0.9648,Mobile,EU,Organic,New Users,Checkout,0.11537315175631124,0.015392374906943502,positive,treatment_wins,3.0056238076170416e-06,4.670435135825323,0.03100142769732815,1
850,1,264,264,33,24,0.125,0.090909,-0.034091,264,33,24,0.0641,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
850,2,518,518,65,58,0.125483,0.111969,-0.013514,254,32,34,0.1259,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
850,3,806,806,113,81,0.140199,0.100496,-0.039702,288,48,23,0.1958,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
850,4,1062,1062,137,116,0.129002,0.109228,-0.019774,256,24,35,0.258,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
850,5,1317,1317,173,143,0.131359,0.10858,-0.022779,255,36,27,0.32,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
850,6,1629,1629,223,180,0.136894,0.110497,-0.026397,312,50,37,0.3958,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
850,7,1901,1901,252,211,0.132562,0.110994,-0.021568,272,29,31,0.4619,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
850,8,2207,2207,292,249,0.132306,0.112823,-0.019483,306,40,38,0.5362,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
850,9,2507,2507,323,281,0.128839,0.112086,-0.016753,300,31,32,0.6091,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
850,10,2769,2769,357,309,0.128927,0.111593,-0.017335,262,34,28,0.6727,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
850,11,3052,3052,399,335,0.130734,0.109764,-0.02097,283,42,26,0.7415,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
850,12,3307,3307,431,370,0.13033,0.111884,-0.018446,255,32,35,0.8034,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
850,13,3594,3594,464,403,0.129104,0.112131,-0.016973,287,33,33,0.8732,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
850,14,3859,3859,502,428,0.130086,0.11091,-0.019176,265,38,25,0.9376,Tablet,US,Organic,New Users,Pricing,0.13121545294440745,-0.016542385889941613,negative,control_wins,0.009668964594369722,-2.587448507737695,-0.019175952319253703,0
851,1,1097,1097,42,61,0.038286,0.055606,0.01732,1097,42,61,0.0759,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
851,2,2065,2065,90,134,0.043584,0.064891,0.021308,968,48,73,0.1429,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
851,3,3201,3201,144,225,0.044986,0.070291,0.025305,1136,54,91,0.2216,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
851,4,4336,4336,194,305,0.044742,0.070341,0.0256,1135,50,80,0.3001,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
851,5,5255,5255,224,376,0.042626,0.071551,0.028925,919,30,71,0.3637,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
851,6,6353,6353,275,462,0.043287,0.072722,0.029435,1098,51,86,0.4397,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
851,7,7320,7320,315,533,0.043033,0.072814,0.029781,967,40,71,0.5066,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
851,8,8341,8341,350,589,0.041961,0.070615,0.028654,1021,35,56,0.5773,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
851,9,9351,9351,392,671,0.041921,0.071757,0.029836,1010,42,82,0.6472,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
851,10,10414,10414,436,746,0.041867,0.071634,0.029768,1063,44,75,0.7208,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
851,11,11398,11398,472,812,0.041411,0.071241,0.02983,984,36,66,0.7889,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
851,12,12297,12297,513,868,0.041717,0.070586,0.028869,899,41,56,0.8511,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
851,13,13382,13382,563,945,0.042071,0.070617,0.028546,1085,50,77,0.9262,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
851,14,14556,14556,612,1014,0.042045,0.069662,0.027617,1174,49,69,1.0075,Tablet,US,Social,New Users,CTA,0.041403001156032675,0.028939474322185188,positive,treatment_wins,0.0,10.259968624056057,0.027617477328936525,1
852,1,1209,1209,177,212,0.146402,0.175352,0.02895,1209,177,212,0.0648,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
852,2,2725,2725,436,451,0.16,0.165505,0.005505,1516,259,239,0.146,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
852,3,4221,4221,660,684,0.156361,0.162047,0.005686,1496,224,233,0.2262,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
852,4,5680,5680,869,933,0.152993,0.164261,0.011268,1459,209,249,0.3044,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
852,5,6942,6942,1083,1124,0.156007,0.161913,0.005906,1262,214,191,0.372,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
852,6,8299,8299,1300,1353,0.156645,0.163032,0.006386,1357,217,229,0.4447,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
852,7,9587,9587,1497,1536,0.156149,0.160217,0.004068,1288,197,183,0.5137,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
852,8,10881,10881,1717,1724,0.157798,0.158441,0.000643,1294,220,188,0.5831,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
852,9,12042,12042,1910,1909,0.158612,0.158528,-8.3e-05,1161,193,185,0.6453,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
852,10,13231,13231,2087,2098,0.157736,0.158567,0.000831,1189,177,189,0.709,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
852,11,14748,14748,2337,2370,0.158462,0.1607,0.002238,1517,250,272,0.7903,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
852,12,16125,16125,2555,2587,0.15845,0.160434,0.001984,1377,218,217,0.8641,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
852,13,17260,17260,2729,2776,0.158111,0.160834,0.002723,1135,174,189,0.9249,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
852,14,18716,18716,2936,2983,0.156871,0.159382,0.002511,1456,207,207,1.0029,Desktop,EU,Paid,Returning,CTA,0.15749327996786022,0.0,null,inconclusive,0.5055325369316315,0.6658100239834135,0.002511220346227805,0
853,1,470,470,21,48,0.044681,0.102128,0.057447,470,21,48,0.0628,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
853,2,961,961,44,103,0.045786,0.10718,0.061394,491,23,55,0.1283,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
853,3,1544,1544,80,162,0.051813,0.104922,0.053109,583,36,59,0.2061,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
853,4,2158,2158,124,229,0.057461,0.106117,0.048656,614,44,67,0.2881,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
853,5,2690,2690,147,293,0.054647,0.108922,0.054275,532,23,64,0.3591,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
853,6,3178,3178,180,347,0.056639,0.109188,0.052549,488,33,54,0.4243,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
853,7,3768,3768,209,418,0.055467,0.110934,0.055467,590,29,71,0.5031,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
853,8,4286,4286,243,468,0.056696,0.109193,0.052497,518,34,50,0.5722,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
853,9,4784,4784,268,516,0.05602,0.10786,0.051839,498,25,48,0.6387,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
853,10,5317,5317,300,580,0.056423,0.109084,0.052661,533,32,64,0.7099,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
853,11,5909,5909,339,637,0.05737,0.107802,0.050432,592,39,57,0.7889,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
853,12,6401,6401,382,685,0.059678,0.107015,0.047336,492,43,48,0.8546,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
853,13,6923,6923,404,737,0.058356,0.106457,0.048101,522,22,52,0.9243,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
853,14,7449,7449,437,793,0.058666,0.106457,0.047792,526,33,56,0.9945,Tablet,EU,Paid,New Users,CTA,0.06568395082624959,0.04140655476081538,positive,treatment_wins,0.0,10.597634622748558,0.04779164988589072,1
854,1,1139,1139,208,269,0.182616,0.236172,0.053556,1139,208,269,0.0797,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
854,2,2069,2069,360,472,0.173997,0.22813,0.054132,930,152,203,0.1447,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
854,3,3188,3188,562,742,0.176286,0.232748,0.056462,1119,202,270,0.223,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
854,4,4137,4137,746,954,0.180324,0.230602,0.050278,949,184,212,0.2894,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
854,5,5207,5207,947,1195,0.181871,0.229499,0.047628,1070,201,241,0.3643,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
854,6,6149,6149,1123,1410,0.182631,0.229306,0.046674,942,176,215,0.4302,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
854,7,7051,7051,1282,1612,0.181818,0.22862,0.046802,902,159,202,0.4933,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
854,8,8122,8122,1480,1865,0.182221,0.229623,0.047402,1071,198,253,0.5682,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
854,9,9172,9172,1659,2112,0.180877,0.230266,0.049389,1050,179,247,0.6417,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
854,10,10162,10162,1832,2341,0.180279,0.230368,0.050089,990,173,229,0.7109,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
854,11,11041,11041,1978,2535,0.17915,0.229599,0.050448,879,146,194,0.7724,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
854,12,12054,12054,2171,2742,0.180106,0.227476,0.04737,1013,193,207,0.8433,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
854,13,12967,12967,2332,2949,0.179841,0.227423,0.047582,913,161,207,0.9072,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
854,14,13944,13944,2514,3154,0.180293,0.22619,0.045898,977,182,205,0.9755,Desktop,US,Organic,New Users,Landing Page,0.18266922920492135,0.04013297285129014,positive,treatment_wins,0.0,9.523612377344426,0.045897877223178424,1
855,1,412,412,27,26,0.065534,0.063107,-0.002427,412,27,26,0.0673,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
855,2,860,860,52,54,0.060465,0.062791,0.002326,448,25,28,0.1406,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
855,3,1289,1289,82,86,0.063615,0.066718,0.003103,429,30,32,0.2107,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
855,4,1670,1670,102,102,0.061078,0.061078,0.0,381,20,16,0.273,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
855,5,2166,2166,127,147,0.058633,0.067867,0.009234,496,25,45,0.354,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
855,6,2565,2565,147,181,0.05731,0.070565,0.013255,399,20,34,0.4193,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
855,7,2971,2971,178,210,0.059912,0.070683,0.010771,406,31,29,0.4856,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
855,8,3391,3391,201,245,0.059275,0.07225,0.012976,420,23,35,0.5543,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
855,9,3827,3827,228,285,0.059577,0.074471,0.014894,436,27,40,0.6255,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
855,10,4217,4217,248,315,0.05881,0.074698,0.015888,390,20,30,0.6893,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
855,11,4671,4671,281,353,0.060158,0.075573,0.015414,454,33,38,0.7635,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
855,12,5109,5109,311,386,0.060873,0.075553,0.01468,438,30,33,0.8351,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
855,13,5520,5520,331,418,0.059964,0.075725,0.015761,411,20,32,0.9023,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
855,14,5982,5982,351,458,0.058676,0.076563,0.017887,462,20,40,0.9778,Tablet,US,Email,New Users,Landing Page,0.06487373888194121,0.014675214572151287,positive,treatment_wins,9.781617145820931e-05,3.8959460275039763,0.017886994316282177,1
856,1,521,521,28,27,0.053743,0.051823,-0.001919,521,28,27,0.0642,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
856,2,1053,1053,55,49,0.052232,0.046534,-0.005698,532,27,22,0.1297,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
856,3,1686,1686,95,73,0.056346,0.043298,-0.013049,633,40,24,0.2076,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
856,4,2344,2344,143,109,0.061007,0.046502,-0.014505,658,48,36,0.2887,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
856,5,2959,2959,194,131,0.065563,0.044272,-0.021291,615,51,22,0.3644,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
856,6,3464,3464,223,153,0.064376,0.044169,-0.020208,505,29,22,0.4266,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
856,7,4066,4066,264,180,0.064929,0.04427,-0.020659,602,41,27,0.5007,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
856,8,4686,4686,303,204,0.064661,0.043534,-0.021127,620,39,24,0.5771,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
856,9,5198,5198,333,231,0.064063,0.04444,-0.019623,512,30,27,0.6401,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
856,10,5742,5742,365,262,0.063567,0.045629,-0.017938,544,32,31,0.7071,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
856,11,6309,6309,400,288,0.063401,0.045649,-0.017752,567,35,26,0.777,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
856,12,6856,6856,427,308,0.062281,0.044924,-0.017357,547,27,20,0.8443,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
